row_id,shape_name,shape_code,suburb_name,state_short,state_long
4307,Bellbowrie,30137,Bellbowrie,QLD,Queensland
4308,Bellenden Ker,30138,Bellenden Ker,QLD,Queensland
4309,Belli Park,30139,Belli Park,QLD,Queensland
4310,Bellmere,30140,Bellmere,QLD,Queensland
4311,Bells Bridge,30141,Bells Bridge,QLD,Queensland
4312,Bells Creek,30142,Bells Creek,QLD,Queensland
4313,Belmont (Qld),30143,Belmont ,QLD,Queensland
4314,Belvedere,30144,Belvedere,QLD,Queensland
4315,Belyando,30145,Belyando,QLD,Queensland
4316,Bemerside,30146,Bemerside,QLD,Queensland
4317,Benaraby,30147,Benaraby,QLD,Queensland
4318,Benarkin North,30148,Benarkin North,QLD,Queensland
4319,Benowa,30149,Benowa,QLD,Queensland
4320,Bentley Park,30150,Bentley Park,QLD,Queensland
4321,Berrinba,30151,Berrinba,QLD,Queensland
4322,Berserker,30152,Berserker,QLD,Queensland
4323,Bethania,30153,Bethania,QLD,Queensland
4324,Biboohra,30154,Biboohra,QLD,Queensland
4325,Biddaddaba,30155,Biddaddaba,QLD,Queensland
4326,Biddeston,30156,Biddeston,QLD,Queensland
4327,Bidwill (Qld),30157,Bidwill ,QLD,Queensland
4328,Biggenden,30158,Biggenden,QLD,Queensland
4329,Biggera Waters,30159,Biggera Waters,QLD,Queensland
4330,Bilinga,30160,Bilinga,QLD,Queensland
4331,Biloela,30161,Biloela,QLD,Queensland
4332,Bilyana,30162,Bilyana,QLD,Queensland
4333,Bingil Bay,30163,Bingil Bay,QLD,Queensland
4334,Binjour,30164,Binjour,QLD,Queensland
4335,Birkalla,30165,Birkalla,QLD,Queensland
4336,Birkdale,30166,Birkdale,QLD,Queensland
4337,Birtinya,30167,Birtinya,QLD,Queensland
4338,Black Duck Creek,30168,Black Duck Creek,QLD,Queensland
4339,Black Mountain (Qld),30169,Black Mountain ,QLD,Queensland
4340,Black River (Qld),30170,Black River ,QLD,Queensland
4341,Blackall,30171,Blackall,QLD,Queensland
4342,Blackbutt (Qld),30172,Blackbutt ,QLD,Queensland
4343,Blackbutt North,30173,Blackbutt North,QLD,Queensland
4344,Blackrock,30174,Blackrock,QLD,Queensland
4345,Blacks Beach,30175,Blacks Beach,QLD,Queensland
4346,Blackstone,30176,Blackstone,QLD,Queensland
4347,Blackwater,30177,Blackwater,QLD,Queensland
4348,Blanchview,30178,Blanchview,QLD,Queensland
4349,Blenheim,30179,Blenheim,QLD,Queensland
4350,Bli Bli,30180,Bli Bli,QLD,Queensland
4351,Bloomfield,30181,Bloomfield,QLD,Queensland
4352,Bloomsbury,30182,Bloomsbury,QLD,Queensland
4353,Blue Mountain Heights,30183,Blue Mountain Heights,QLD,Queensland
4354,Bluewater,30184,Bluewater,QLD,Queensland
4355,Bluewater Park,30185,Bluewater Park,QLD,Queensland
4356,Bluff,30186,Bluff,QLD,Queensland
4357,Bohle,30187,Bohle,QLD,Queensland
4358,Bohle Plains,30188,Bohle Plains,QLD,Queensland
4359,Boigu Island,30189,Boigu Island,QLD,Queensland
4360,Bokarina,30190,Bokarina,QLD,Queensland
4361,Bollier,30191,Bollier,QLD,Queensland
4362,Bollon,30192,Bollon,QLD,Queensland
4363,Bondoola,30193,Bondoola,QLD,Queensland
4364,Bongaree,30194,Bongaree,QLD,Queensland
4365,Bongeen,30195,Bongeen,QLD,Queensland
4366,Bonnie Doon (Qld),30196,Bonnie Doon ,QLD,Queensland
4367,Bonogin,30197,Bonogin,QLD,Queensland
4368,Booie,30198,Booie,QLD,Queensland
4369,Boompa,30199,Boompa,QLD,Queensland
4370,Boonah (Qld),30200,Boonah ,QLD,Queensland
4371,Boondall,30201,Boondall,QLD,Queensland
4372,Boonooroo,30202,Boonooroo,QLD,Queensland
4373,Booral (Qld),30203,Booral ,QLD,Queensland
4374,Booroobin,30204,Booroobin,QLD,Queensland
4375,Booval,30205,Booval,QLD,Queensland
4376,Booyal,30206,Booyal,QLD,Queensland
4377,Boreen Point,30207,Boreen Point,QLD,Queensland
4378,Boronia Heights,30208,Boronia Heights,QLD,Queensland
4379,Bororen,30209,Bororen,QLD,Queensland
4380,Bouldercombe,30210,Bouldercombe,QLD,Queensland
4381,Boulia,30211,Boulia,QLD,Queensland
4382,Bowen,30212,Bowen,QLD,Queensland
4383,Bowen Hills,30213,Bowen Hills,QLD,Queensland
4384,Bowenville,30214,Bowenville,QLD,Queensland
4385,Boyland,30215,Boyland,QLD,Queensland
4386,Boyne Island,30216,Boyne Island,QLD,Queensland
4387,Boyne Valley,30217,Boyne Valley,QLD,Queensland
4388,Boynewood,30218,Boynewood,QLD,Queensland
4389,Bracalba,30219,Bracalba,QLD,Queensland
4390,Bracewell,30220,Bracewell,QLD,Queensland
4391,Bracken Ridge,30221,Bracken Ridge,QLD,Queensland
4392,Braemeadows,30222,Braemeadows,QLD,Queensland
4393,Braemore,30223,Braemore,QLD,Queensland
4394,Bramston Beach,30224,Bramston Beach,QLD,Queensland
4395,Brandon,30225,Brandon,QLD,Queensland
4396,Branyan,30226,Branyan,QLD,Queensland
4397,Brassall,30227,Brassall,QLD,Queensland
4398,Bray Park (Qld),30228,Bray Park ,QLD,Queensland
4399,Breddan,30229,Breddan,QLD,Queensland
4400,Brendale,30230,Brendale,QLD,Queensland
4401,Bridgeman Downs,30231,Bridgeman Downs,QLD,Queensland
4402,Bridges,30232,Bridges,QLD,Queensland
4403,Brigalow,30233,Brigalow,QLD,Queensland
4404,Brighton (Qld),30234,Brighton ,QLD,Queensland
4405,Brightview,30235,Brightview,QLD,Queensland
4406,Brinsmead,30236,Brinsmead,QLD,Queensland
4407,Brisbane City,30237,Brisbane City,QLD,Queensland
4408,Broadbeach,30238,Broadbeach,QLD,Queensland
4409,Broadbeach Waters,30239,Broadbeach Waters,QLD,Queensland
4410,Broadwater (Qld),30240,Broadwater ,QLD,Queensland
4411,Bromelton,30241,Bromelton,QLD,Queensland
4412,Brookfield (Qld),30242,Brookfield ,QLD,Queensland
4413,Brooklands,30243,Brooklands,QLD,Queensland
4414,Brookstead,30244,Brookstead,QLD,Queensland
4415,Brookwater,30245,Brookwater,QLD,Queensland
4416,Brooloo,30246,Brooloo,QLD,Queensland
4417,Brooweena,30247,Brooweena,QLD,Queensland
4418,Broughton (Qld),30248,Broughton ,QLD,Queensland
4419,Browns Plains (Qld),30249,Browns Plains ,QLD,Queensland
4420,Bucasia,30250,Bucasia,QLD,Queensland
4421,Bucca (Qld),30251,Bucca ,QLD,Queensland
4422,Buccan,30252,Buccan,QLD,Queensland
4423,Buddina,30253,Buddina,QLD,Queensland
4424,Buderim,30254,Buderim,QLD,Queensland
4425,Bulgun,30255,Bulgun,QLD,Queensland
4426,Bulimba,30256,Bulimba,QLD,Queensland
4427,Bundaberg Central,30257,Bundaberg Central,QLD,Queensland
4428,Bundaberg East,30258,Bundaberg East,QLD,Queensland
4429,Bundaberg North,30259,Bundaberg North,QLD,Queensland
4430,Bundaberg South,30260,Bundaberg South,QLD,Queensland
4431,Bundaberg West,30261,Bundaberg West,QLD,Queensland
4432,Bundall,30262,Bundall,QLD,Queensland
4433,Bundamba,30263,Bundamba,QLD,Queensland
4434,Bungadoo,30264,Bungadoo,QLD,Queensland
4435,Bungalow,30265,Bungalow,QLD,Queensland
4436,Bungundarra,30266,Bungundarra,QLD,Queensland
4437,Bungunya,30267,Bungunya,QLD,Queensland
4438,Bunya,30268,Bunya,QLD,Queensland
4439,Burbank,30269,Burbank,QLD,Queensland
4440,Burdell,30270,Burdell,QLD,Queensland
4441,Burketown,30271,Burketown,QLD,Queensland
4442,Burleigh Heads,30272,Burleigh Heads,QLD,Queensland
4443,Burleigh Waters,30273,Burleigh Waters,QLD,Queensland
4444,Burnett Heads,30274,Burnett Heads,QLD,Queensland
4445,Burnside (Qld),30275,Burnside ,QLD,Queensland
4446,Burpengary,30276,Burpengary,QLD,Queensland
4447,Burpengary East,30277,Burpengary East,QLD,Queensland
4448,Burra Burri,30278,Burra Burri,QLD,Queensland
4449,Burrum Heads,30279,Burrum Heads,QLD,Queensland
4450,Burrum River,30280,Burrum River,QLD,Queensland
4451,Burua,30281,Burua,QLD,Queensland
4452,Bushland Beach,30282,Bushland Beach,QLD,Queensland
4453,Buxton (Qld),30283,Buxton ,QLD,Queensland
4454,Byellee,30284,Byellee,QLD,Queensland
4455,Byfield,30285,Byfield,QLD,Queensland
4456,Cabarlah,30286,Cabarlah,QLD,Queensland
4457,Caboolture,30287,Caboolture,QLD,Queensland
4458,Caboolture South,30288,Caboolture South,QLD,Queensland
4459,Cairns City,30289,Cairns City,QLD,Queensland
4460,Cairns North,30290,Cairns North,QLD,Queensland
4461,Calamvale,30291,Calamvale,QLD,Queensland
4462,Calavos,30292,Calavos,QLD,Queensland
4463,Calen,30293,Calen,QLD,Queensland
4464,Calico Creek,30294,Calico Creek,QLD,Queensland
4465,Callemondah,30295,Callemondah,QLD,Queensland
4466,Calliope (Qld),30296,Calliope ,QLD,Queensland
4467,Caloundra,30297,Caloundra,QLD,Queensland
4468,Caloundra West,30298,Caloundra West,QLD,Queensland
4469,Calvert (Qld),30299,Calvert ,QLD,Queensland
4470,Cambooya,30300,Cambooya,QLD,Queensland
4471,Cambroon,30301,Cambroon,QLD,Queensland
4472,Camira (Qld),30302,Camira ,QLD,Queensland
4473,Camooweal,30303,Camooweal,QLD,Queensland
4474,Camp Creek (Qld),30304,Camp Creek ,QLD,Queensland
4475,Camp Hill,30305,Camp Hill,QLD,Queensland
4476,Camp Mountain,30306,Camp Mountain,QLD,Queensland
4477,Campaspe,30307,Campaspe,QLD,Queensland
4478,Campwin Beach,30308,Campwin Beach,QLD,Queensland
4479,Cania,30309,Cania,QLD,Queensland
4480,Canina,30310,Canina,QLD,Queensland
4481,Canningvale,30311,Canningvale,QLD,Queensland
4482,Cannon Hill,30312,Cannon Hill,QLD,Queensland
4483,Cannon Valley,30313,Cannon Valley,QLD,Queensland
4484,Cannonvale,30314,Cannonvale,QLD,Queensland
4485,Canungra,30315,Canungra,QLD,Queensland
4486,Capalaba,30316,Capalaba,QLD,Queensland
4487,Cape Cleveland,30317,Cape Cleveland,QLD,Queensland
4488,Cape Conway,30318,Cape Conway,QLD,Queensland
4489,Cape Tribulation,30319,Cape Tribulation,QLD,Queensland
4490,Capella,30320,Capella,QLD,Queensland
4491,Captain Creek,30321,Captain Creek,QLD,Queensland
4492,Captains Mountain,30322,Captains Mountain,QLD,Queensland
4493,Caravonica,30323,Caravonica,QLD,Queensland
4494,Carbrook,30324,Carbrook,QLD,Queensland
4495,Cardwell,30325,Cardwell,QLD,Queensland
4496,Carina (Qld),30326,Carina ,QLD,Queensland
4497,Carina Heights,30327,Carina Heights,QLD,Queensland
4498,Carindale,30328,Carindale,QLD,Queensland
4499,Carmila,30329,Carmila,QLD,Queensland
4500,Carmoo,30330,Carmoo,QLD,Queensland
4501,Carole Park,30331,Carole Park,QLD,Queensland
4502,Carpendale,30332,Carpendale,QLD,Queensland
4503,Carrara,30333,Carrara,QLD,Queensland
4504,Carruchan,30334,Carruchan,QLD,Queensland
4505,Carseldine,30335,Carseldine,QLD,Queensland
4506,Carters Ridge,30336,Carters Ridge,QLD,Queensland
4507,Cashmere,30337,Cashmere,QLD,Queensland
4508,Castaways Beach,30338,Castaways Beach,QLD,Queensland
4509,Castle Hill (Qld),30339,Castle Hill ,QLD,Queensland
4510,Cawarral,30340,Cawarral,QLD,Queensland
4511,Cecil Plains,30341,Cecil Plains,QLD,Queensland
4512,Cedar Creek (Gold Coast - Qld),30342,Cedar Creek ,QLD,Queensland
4513,Cedar Creek (Moreton Bay - Qld),30343,Cedar Creek ,QLD,Queensland
4514,Cedar Grove,30344,Cedar Grove,QLD,Queensland
4515,Cedar Pocket,30345,Cedar Pocket,QLD,Queensland
4516,Cedar Vale,30346,Cedar Vale,QLD,Queensland
4517,Centenary Heights,30347,Centenary Heights,QLD,Queensland
4518,Chambers Flat,30348,Chambers Flat,QLD,Queensland
4519,Chances Plain,30349,Chances Plain,QLD,Queensland
4520,Chandler (Qld),30350,Chandler ,QLD,Queensland
4521,Chapel Hill (Qld),30351,Chapel Hill ,QLD,Queensland
4522,Charleville,30352,Charleville,QLD,Queensland
4523,Charlwood,30353,Charlwood,QLD,Queensland
4524,Chatsworth (Qld),30354,Chatsworth ,QLD,Queensland
4525,Chelmer,30355,Chelmer,QLD,Queensland
4526,Cherbourg,30356,Cherbourg,QLD,Queensland
4527,Chermside,30357,Chermside,QLD,Queensland
4528,Chermside West,30358,Chermside West,QLD,Queensland
4529,Chevallum,30359,Chevallum,QLD,Queensland
4530,Chewko,30360,Chewko,QLD,Queensland
4531,Childers (Qld),30361,Childers ,QLD,Queensland
4532,Chillagoe,30362,Chillagoe,QLD,Queensland
4533,Chinchilla,30363,Chinchilla,QLD,Queensland
4534,Churchable,30364,Churchable,QLD,Queensland
4535,Churchill (Qld),30365,Churchill ,QLD,Queensland
4536,Chuwar,30366,Chuwar,QLD,Queensland
4537,Cinnabar,30367,Cinnabar,QLD,Queensland
4538,Clagiraba,30368,Clagiraba,QLD,Queensland
4539,Clare (Qld),30369,Clare ,QLD,Queensland
4540,Clarendon (Qld),30370,Clarendon ,QLD,Queensland
4541,Clayfield,30371,Clayfield,QLD,Queensland
4542,Clear Island Waters,30372,Clear Island Waters,QLD,Queensland
4543,Clear Mountain,30373,Clear Mountain,QLD,Queensland
4544,Clermont,30374,Clermont,QLD,Queensland
4545,Cleveland (Qld),30375,Cleveland ,QLD,Queensland
4546,Clifton (Qld),30376,Clifton ,QLD,Queensland
4547,Clifton Beach (Qld),30377,Clifton Beach ,QLD,Queensland
4548,Clinton (Qld),30378,Clinton ,QLD,Queensland
4549,Cloncurry,30379,Cloncurry,QLD,Queensland
4550,Clontarf (Moreton Bay - Qld),30380,Clontarf ,QLD,Queensland
4551,Closeburn,30381,Closeburn,QLD,Queensland
4552,Cloyna,30382,Cloyna,QLD,Queensland
4553,Cluden,30383,Cluden,QLD,Queensland
4554,Coalfalls,30384,Coalfalls,QLD,Queensland
4555,Coalstoun Lakes,30385,Coalstoun Lakes,QLD,Queensland
4556,Coconuts,30386,Coconuts,QLD,Queensland
4557,Coen,30387,Coen,QLD,Queensland
4558,Coes Creek,30388,Coes Creek,QLD,Queensland
4559,Coleyville,30389,Coleyville,QLD,Queensland
4560,Collingwood Park (Qld),30390,Collingwood Park ,QLD,Queensland
4561,Collinsville (Qld),30391,Collinsville ,QLD,Queensland
4562,Colosseum,30392,Colosseum,QLD,Queensland
4563,Comet,30393,Comet,QLD,Queensland
4564,Cona Creek,30394,Cona Creek,QLD,Queensland
4565,Condamine,30395,Condamine,QLD,Queensland
4566,Condon,30396,Condon,QLD,Queensland
4567,Conondale,30397,Conondale,QLD,Queensland
4568,Conway,30398,Conway,QLD,Queensland
4569,Coochiemudlo Island,30399,Coochiemudlo Island,QLD,Queensland
4570,Coochin,30400,Coochin,QLD,Queensland
4571,Coochin Creek,30401,Coochin Creek,QLD,Queensland
4572,Cooee Bay,30402,Cooee Bay,QLD,Queensland
4573,Cooktown,30403,Cooktown,QLD,Queensland
4574,Coolabunia,30404,Coolabunia,QLD,Queensland
4575,Coolana,30405,Coolana,QLD,Queensland
4576,Coolangatta (Qld),30406,Coolangatta ,QLD,Queensland
4577,Coolmunda,30407,Coolmunda,QLD,Queensland
4578,Cooloola,30408,Cooloola,QLD,Queensland
4579,Cooloola Cove,30409,Cooloola Cove,QLD,Queensland
4580,Cooloolabin,30410,Cooloolabin,QLD,Queensland
4581,Coolum Beach,30411,Coolum Beach,QLD,Queensland
4582,Coombabah,30412,Coombabah,QLD,Queensland
4583,Coomera,30413,Coomera,QLD,Queensland
4584,Coominya,30414,Coominya,QLD,Queensland
4585,Coonarr,30415,Coonarr,QLD,Queensland
4586,Coopers Plains,30416,Coopers Plains,QLD,Queensland
4587,Cooran,30417,Cooran,QLD,Queensland
4588,Cooranga,30418,Cooranga,QLD,Queensland
4589,Cooroibah,30419,Cooroibah,QLD,Queensland
4590,Cooroy,30420,Cooroy,QLD,Queensland
4591,Coorparoo,30421,Coorparoo,QLD,Queensland
4592,Coorumba,30422,Coorumba,QLD,Queensland
4593,Cootharaba,30423,Cootharaba,QLD,Queensland
4594,Coowonga,30424,Coowonga,QLD,Queensland
4595,Cooya Beach,30425,Cooya Beach,QLD,Queensland
4596,Cooyar,30426,Cooyar,QLD,Queensland
4597,Coppabella (Qld),30427,Coppabella ,QLD,Queensland
4598,Coral Cove,30428,Coral Cove,QLD,Queensland
4599,Coral Sea (Gladstone - Qld),30429,Coral Sea ,QLD,Queensland
4600,Coral Sea (Whitsunday - Qld),30430,Coral Sea ,QLD,Queensland
4601,Cordalba,30431,Cordalba,QLD,Queensland
4602,Cordelia,30432,Cordelia,QLD,Queensland
4603,Corfield,30433,Corfield,QLD,Queensland
4604,Corinda,30434,Corinda,QLD,Queensland
4605,Cornubia,30435,Cornubia,QLD,Queensland
4606,Cotswold Hills,30436,Cotswold Hills,QLD,Queensland
4607,Cottonvale (Qld),30437,Cottonvale ,QLD,Queensland
4608,Cow Bay,30438,Cow Bay,QLD,Queensland
4609,Cowley Beach,30439,Cowley Beach,QLD,Queensland
4610,Cracow,30440,Cracow,QLD,Queensland
4611,Craiglie,30441,Craiglie,QLD,Queensland
4612,Craignish,30442,Craignish,QLD,Queensland
4613,Cranbrook (Qld),30443,Cranbrook ,QLD,Queensland
4614,Cranley,30444,Cranley,QLD,Queensland
4615,Crediton,30445,Crediton,QLD,Queensland
4616,Cremorne (Qld),30446,Cremorne ,QLD,Queensland
4617,Crestmead,30447,Crestmead,QLD,Queensland
4618,Croftby,30448,Croftby,QLD,Queensland
4619,Crohamhurst,30449,Crohamhurst,QLD,Queensland
4620,Crossdale,30450,Crossdale,QLD,Queensland
4621,Crossroads,30451,Crossroads,QLD,Queensland
4622,Crows Nest (Qld),30452,Crows Nest ,QLD,Queensland
4623,Croydon (Qld),30453,Croydon ,QLD,Queensland
4624,Cullinane,30454,Cullinane,QLD,Queensland
4625,Cungulla,30455,Cungulla,QLD,Queensland
4626,Cunnamulla,30456,Cunnamulla,QLD,Queensland
4627,Curra,30457,Curra,QLD,Queensland
4628,Currajong,30458,Currajong,QLD,Queensland
4629,Currimundi,30459,Currimundi,QLD,Queensland
4630,Currumbin,30460,Currumbin,QLD,Queensland
4631,Currumbin Valley,30461,Currumbin Valley,QLD,Queensland
4632,Currumbin Waters,30462,Currumbin Waters,QLD,Queensland
4633,Cushnie,30463,Cushnie,QLD,Queensland
4634,D'Aguilar,30464,D'Aguilar,QLD,Queensland
4635,Daintree,30465,Daintree,QLD,Queensland
4636,Daisy Hill (Qld),30466,Daisy Hill ,QLD,Queensland
4637,Dajarra,30467,Dajarra,QLD,Queensland
4638,Dakabin,30468,Dakabin,QLD,Queensland
4639,Dalby,30469,Dalby,QLD,Queensland
4640,Dalcouth,30470,Dalcouth,QLD,Queensland
4641,Dallarnil,30471,Dallarnil,QLD,Queensland
4642,Dalveen,30472,Dalveen,QLD,Queensland
4643,Dalysford,30473,Dalysford,QLD,Queensland
4644,Dargal Road,30474,Dargal Road,QLD,Queensland
4645,Darling Heights,30475,Darling Heights,QLD,Queensland
4646,Darlington (Qld),30476,Darlington ,QLD,Queensland
4647,Darra,30477,Darra,QLD,Queensland
4648,Dauan Island,30478,Dauan Island,QLD,Queensland
4649,Dayboro,30479,Dayboro,QLD,Queensland
4650,Deagon,30480,Deagon,QLD,Queensland
4651,Deception Bay,30481,Deception Bay,QLD,Queensland
4652,Deebing Heights,30482,Deebing Heights,QLD,Queensland
4653,Deepwater (Qld),30483,Deepwater ,QLD,Queensland
4654,Deeragun,30484,Deeragun,QLD,Queensland
4655,Degilbo,30485,Degilbo,QLD,Queensland
4656,Delan,30486,Delan,QLD,Queensland
4657,Delaneys Creek,30487,Delaneys Creek,QLD,Queensland
4658,Depot Hill,30488,Depot Hill,QLD,Queensland
4659,Deuchar,30489,Deuchar,QLD,Queensland
4660,Diamond Valley,30490,Diamond Valley,QLD,Queensland
4661,Dicky Beach,30491,Dicky Beach,QLD,Queensland
4662,Didcot,30492,Didcot,QLD,Queensland
4663,Diddillibah,30493,Diddillibah,QLD,Queensland
4664,Dimbulah,30494,Dimbulah,QLD,Queensland
4665,Dingo,30495,Dingo,QLD,Queensland
4666,Dingo Beach,30496,Dingo Beach,QLD,Queensland
4667,Dingo Pocket,30497,Dingo Pocket,QLD,Queensland
4668,Dinmore,30498,Dinmore,QLD,Queensland
4669,Dirranbandi,30499,Dirranbandi,QLD,Queensland
4670,Dolphin Heads,30500,Dolphin Heads,QLD,Queensland
4671,Donnybrook (Qld),30501,Donnybrook ,QLD,Queensland
4672,Doolandella,30502,Doolandella,QLD,Queensland
4673,Doomadgee,30503,Doomadgee,QLD,Queensland
4674,Doonan,30504,Doonan,QLD,Queensland
4675,Douglas (Townsville - Qld),30505,Douglas ,QLD,Queensland
4676,Draper,30506,Draper,QLD,Queensland
4677,Drayton,30507,Drayton,QLD,Queensland
4678,Drewvale,30508,Drewvale,QLD,Queensland
4679,Drillham,30509,Drillham,QLD,Queensland
4680,Duaringa,30510,Duaringa,QLD,Queensland
4681,Duckinwilla,30511,Duckinwilla,QLD,Queensland
4682,Ducklo,30512,Ducklo,QLD,Queensland
4683,Dugandan,30513,Dugandan,QLD,Queensland
4684,Dulacca,30514,Dulacca,QLD,Queensland
4685,Dulong,30515,Dulong,QLD,Queensland
4686,Dululu,30516,Dululu,QLD,Queensland
4687,Dumbleton,30517,Dumbleton,QLD,Queensland
4688,Dundathu,30518,Dundathu,QLD,Queensland
4689,Dundowran,30519,Dundowran,QLD,Queensland
4690,Dundowran Beach,30520,Dundowran Beach,QLD,Queensland
4691,Dunk,30521,Dunk,QLD,Queensland
4692,Dunkeld (Qld),30522,Dunkeld ,QLD,Queensland
4693,Dunnrock,30523,Dunnrock,QLD,Queensland
4694,Dunwich,30524,Dunwich,QLD,Queensland
4695,Durack (Qld),30525,Durack ,QLD,Queensland
4696,Durong,30526,Durong,QLD,Queensland
4697,Dutton Park,30527,Dutton Park,QLD,Queensland
4698,Dynevor,30528,Dynevor,QLD,Queensland
4699,Dysart (Qld),30529,Dysart ,QLD,Queensland
4700,Eagle Farm,30530,Eagle Farm,QLD,Queensland
4701,Eagleby,30531,Eagleby,QLD,Queensland
4702,Earlville,30532,Earlville,QLD,Queensland
4703,East Barron,30533,East Barron,QLD,Queensland
4704,East Brisbane,30534,East Brisbane,QLD,Queensland
4705,East Deep Creek,30535,East Deep Creek,QLD,Queensland
4706,East Feluga,30536,East Feluga,QLD,Queensland
4707,East Greenmount,30537,East Greenmount,QLD,Queensland
4708,East Innisfail,30538,East Innisfail,QLD,Queensland
4709,East Ipswich,30539,East Ipswich,QLD,Queensland
4710,East Mackay,30540,East Mackay,QLD,Queensland
4711,East Nanango,30541,East Nanango,QLD,Queensland
4712,East Palmerston,30542,East Palmerston,QLD,Queensland
4713,East Toowoomba,30543,East Toowoomba,QLD,Queensland
4714,East Trinity,30544,East Trinity,QLD,Queensland
4715,Eastern Heights,30545,Eastern Heights,QLD,Queensland
4716,Eatons Hill,30546,Eatons Hill,QLD,Queensland
4717,Ebbw Vale,30547,Ebbw Vale,QLD,Queensland
4718,Ebenezer (Qld),30548,Ebenezer ,QLD,Queensland
4719,Edens Landing,30549,Edens Landing,QLD,Queensland
4720,Edge Hill,30550,Edge Hill,QLD,Queensland
4721,Edmonton,30551,Edmonton,QLD,Queensland
4722,Eerwah Vale,30552,Eerwah Vale,QLD,Queensland
4723,Eidsvold,30553,Eidsvold,QLD,Queensland
4724,Eidsvold West,30554,Eidsvold West,QLD,Queensland
4725,Eight Mile Plains,30555,Eight Mile Plains,QLD,Queensland
4726,Eimeo,30556,Eimeo,QLD,Queensland
4727,El Arish,30557,El Arish,QLD,Queensland
4728,Elanora,30558,Elanora,QLD,Queensland
4729,Eli Waters,30559,Eli Waters,QLD,Queensland
4730,Elimbah,30560,Elimbah,QLD,Queensland
4731,Ellangowan (Qld),30561,Ellangowan ,QLD,Queensland
4732,Ellen Grove,30562,Ellen Grove,QLD,Queensland
4733,Ellerbeck,30563,Ellerbeck,QLD,Queensland
4734,Ellesmere,30564,Ellesmere,QLD,Queensland
4735,Elliott (Qld),30565,Elliott ,QLD,Queensland
4736,Elliott Heads,30566,Elliott Heads,QLD,Queensland
4737,Emerald (Qld),30567,Emerald ,QLD,Queensland
4738,Emu Creek (Qld),30568,Emu Creek ,QLD,Queensland
4739,Emu Park,30569,Emu Park,QLD,Queensland
4740,Emu Vale,30570,Emu Vale,QLD,Queensland
4741,England Creek,30571,England Creek,QLD,Queensland
4742,Enoggera,30572,Enoggera,QLD,Queensland
4743,Enoggera Reservoir,30573,Enoggera Reservoir,QLD,Queensland
4744,Erakala,30574,Erakala,QLD,Queensland
4745,Eromanga,30575,Eromanga,QLD,Queensland
4746,Erub Island,30576,Erub Island,QLD,Queensland
4747,Esk (Qld),30577,Esk ,QLD,Queensland
4748,Etna Creek,30578,Etna Creek,QLD,Queensland
4749,Eton,30579,Eton,QLD,Queensland
4750,Etty Bay,30580,Etty Bay,QLD,Queensland
4751,Eubenangee,30581,Eubenangee,QLD,Queensland
4752,Eudlo,30582,Eudlo,QLD,Queensland
4753,Eukey,30583,Eukey,QLD,Queensland
4754,Euleilah,30584,Euleilah,QLD,Queensland
4755,Eumamurrin,30585,Eumamurrin,QLD,Queensland
4756,Eumundi,30586,Eumundi,QLD,Queensland
4757,Eungella (Qld),30587,Eungella ,QLD,Queensland
4758,Euramo,30588,Euramo,QLD,Queensland
4759,Eurimbula,30589,Eurimbula,QLD,Queensland
4760,Euthulla,30590,Euthulla,QLD,Queensland
4761,Evans Landing,30591,Evans Landing,QLD,Queensland
4762,Evelyn,30592,Evelyn,QLD,Queensland
4763,Everton Hills,30593,Everton Hills,QLD,Queensland
4764,Everton Park,30594,Everton Park,QLD,Queensland
4765,Fairfield (Qld),30595,Fairfield ,QLD,Queensland
4766,Fairney View,30596,Fairney View,QLD,Queensland
4767,Fairy Bower,30597,Fairy Bower,QLD,Queensland
4768,Farleigh,30598,Farleigh,QLD,Queensland
4769,Farnborough,30599,Farnborough,QLD,Queensland
4770,Federal (Qld),30600,Federal ,QLD,Queensland
4771,Felton,30601,Felton,QLD,Queensland
4772,Feluga,30602,Feluga,QLD,Queensland
4773,Fernvale (Qld),30603,Fernvale ,QLD,Queensland
4774,Ferny Grove,30604,Ferny Grove,QLD,Queensland
4775,Ferny Hills,30605,Ferny Hills,QLD,Queensland
4776,Fig Tree Pocket,30606,Fig Tree Pocket,QLD,Queensland
4777,Finch Hatton,30607,Finch Hatton,QLD,Queensland
4778,Fisher (Qld),30608,Fisher ,QLD,Queensland
4779,Fishery Falls,30609,Fishery Falls,QLD,Queensland
4780,Fitzgerald Creek,30610,Fitzgerald Creek,QLD,Queensland
4781,Fitzgibbon,30611,Fitzgibbon,QLD,Queensland
4782,Flagstone Creek,30612,Flagstone Creek,QLD,Queensland
4783,Flametree,30613,Flametree,QLD,Queensland
4784,Flaxton,30614,Flaxton,QLD,Queensland
4785,Flinders View,30615,Flinders View,QLD,Queensland
4786,Flying Fish Point,30616,Flying Fish Point,QLD,Queensland
4787,Forest Glen (Qld),30617,Forest Glen ,QLD,Queensland
4788,Forest Hill (Qld),30618,Forest Hill ,QLD,Queensland
4789,Forest Lake,30619,Forest Lake,QLD,Queensland
4790,Forestdale,30620,Forestdale,QLD,Queensland
4791,Forrest Beach (Qld),30621,Forrest Beach ,QLD,Queensland
4792,Forsayth,30622,Forsayth,QLD,Queensland
4793,Fortitude Valley,30623,Fortitude Valley,QLD,Queensland
4794,Fraser Island,30624,Fraser Island,QLD,Queensland
